0.08836964770360647,0.07923865717843813,0.07491079467265606,0.08888026707746954,0.08753671625058122,0.08613877283588706,0.06387871922993836,0.08591692329675092,0.08887762378193052,0.07849314182377994,0.08888024683247502,0.08887848931648659
0.08530094475698684,0.08201032689022024,0.08018645723494022,0.08550353311253359,0.08500722774584378,0.08452426244360349,0.0748040968065267,0.08444722788874831,0.08550445756831297,0.08170676118259863,0.08550336851065635,0.0855013358590288
0.08616292357632617,0.08104421928109874,0.07851786107774628,0.08675750847003735,0.08557081659267196,0.08472268749217929,0.07170192310743578,0.0845949439683073,0.08677956931742323,0.08065472100529857,0.0867555653497584,0.08673726076171695
0.0877008657144401,0.07966954264482771,0.07585458215485358,0.08842408278688785,0.08684940792751335,0.08555452160380958,0.0662798150529039,0.08535543965443454,0.08844140333744503,0.07904158916135161,0.08842244384669636,0.08840630611483627
0.08618639810976197,0.08106340394257734,0.0785693269143644,0.08643253765169456,0.0857300562931541,0.08495975711369622,0.07230563085953902,0.08483672770085075,0.0864240335838033,0.08062267712826242,0.08643304337773057,0.08643640732456546
0.0861091678489765,0.08090854115097641,0.07865562639843658,0.08660160316954091,0.08551466475581146,0.08464211599381581,0.07273700423299442,0.08451068112669023,0.08660661757862423,0.08051970967348679,0.08660092729520351,0.08659334077544316
0.08684990550197431,0.08046849756304936,0.07762843199711829,0.08778997741628239,0.08598408934269916,0.08483786441406495,0.06837346834585997,0.08467289899297224,0.0878231494043172,0.08002707627342397,0.08778692445067217,0.08775771629756593
0.08761512261448465,0.08033696952889456,0.07640882401976538,0.08756172903126831,0.08717733143965117,0.08622048416177996,0.06631004964969486,0.08605490034830475,0.08752522974363154,0.07963664635264431,0.08756451561388089,0.08758819749599953
0.09037701189540645,0.07706094120174238,0.07132688207559697,0.09205004722978274,0.08870813270869121,0.08637530775889408,0.055762871824391866,0.0860314259785196,0.09210518898601217,0.07616109798553118,0.09204496357202872,0.09199612878340262
0.08561114041023131,0.08181236934662962,0.07970466847024213,0.08582407530233567,0.08529443780783866,0.08474798502635897,0.07339389683475642,0.08465954046405441,0.08582767841896824,0.08148021085708852,0.08582373189896675,0.08582026516252957
