track_index,20cluster_memval
12,11:0.14566361904144287 5:0.14148296415805817 4:0.13704507052898407 0:0.08657282590866089 10:0.08024955540895462 2:0.06690595299005508 8:0.061501991003751755 9:0.06083104759454727 6:0.051627639681100845 3:0.04529478773474693 12:0.0449688658118248 7:0.04423471912741661 1:0.03362095355987549 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,2:0.09079644083976746 8:0.09073015302419662 9:0.09061431139707565 10:0.08673042058944702 6:0.08580788224935532 0:0.08381710201501846 3:0.07831348478794098 12:0.07782763242721558 7:0.07669799774885178 4:0.062301527708768845 5:0.06090463325381279 11:0.05965658649802208 1:0.05580182373523712 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.10296263545751572 5:0.10229428857564926 4:0.10153284668922424 0:0.08729599416255951 10:0.08443675935268402 2:0.0771951824426651 8:0.0737147405743599 9:0.07325800508260727 6:0.06640351563692093 3:0.06098713353276253 12:0.06069130450487137 7:0.060018446296453476 1:0.04920915141701698 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.089634470641613 5:0.08937788009643555 4:0.08908260613679886 0:0.08300280570983887 10:0.08164866268634796 2:0.07800117135047913 8:0.07613025605678558 9:0.07587884366512299 6:0.07193434983491898 3:0.0685758888721466 12:0.06838585436344147 7:0.06795092672109604 1:0.060396283864974976 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,9:0.09113594144582748 6:0.09106657654047012 8:0.09092637896537781 2:0.08860290795564651 3:0.08636854588985443 12:0.08599632233381271 7:0.08510825783014297 10:0.08058186620473862 0:0.07662305980920792 1:0.06488864868879318 4:0.054137445986270905 5:0.052851602435112 11:0.05171244218945503 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.19463390111923218 7:0.10938478261232376 12:0.10632623732089996 3:0.10503038018941879 6:0.08557876199483871 9:0.06885846704244614 8:0.06795394420623779 2:0.061687078326940536 10:0.051327649503946304 0:0.0479494109749794 4:0.03437810763716698 5:0.03373010456562042 11:0.03316115960478783 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.1219400018453598 5:0.12136633694171906 4:0.12060347199440002 0:0.09581261873245239 10:0.09005089104175568 2:0.0759066790342331 8:0.06951837986707687 9:0.06870365887880325 6:0.0571514293551445 3:0.04895348846912384 12:0.04852944239974022 7:0.047573961317539215 1:0.03388962522149086 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.12955543398857117 5:0.12700402736663818 4:0.12423527240753174 0:0.08791042119264603 10:0.08266741037368774 2:0.07105361670255661 8:0.06613407284021378 9:0.0655144602060318 6:0.056813374161720276 3:0.050607431679964066 12:0.05028302222490311 7:0.04955039918422699 1:0.03867105394601822 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.08137888461351395 7:0.0806288868188858 12:0.0805434137582779 3:0.08050474524497986 6:0.07969015836715698 9:0.07841146737337112 8:0.07831822335720062 2:0.07758159935474396 10:0.07590417563915253 0:0.07518547773361206 4:0.07089429348707199 5:0.07060876488685608 11:0.07034990191459656 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.08282294869422913 7:0.08169981837272644 12:0.08158145099878311 3:0.08152806758880615 6:0.08042270690202713 9:0.07873513549566269 8:0.07861360907554626 2:0.07765833288431168 10:0.07551036775112152 0:0.07460049539804459 4:0.06927880644798279 5:0.06893131136894226 11:0.06861694902181625 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.12416703999042511 5:0.12220069020986557 4:0.12003833055496216 0:0.08892304450273514 10:0.08402086794376373 2:0.07282233983278275 8:0.06794460117816925 9:0.06732478737831116 6:0.05848962813615799 3:0.052044548094272614 12:0.051704615354537964 7:0.050935883074998856 1:0.039383623749017715 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.11546991020441055 7:0.10756146907806396 12:0.10635542869567871 3:0.10581208765506744 6:0.09500526636838913 9:0.08107401430606842 8:0.08018849790096283 2:0.07368206977844238 10:0.06160531938076019 0:0.057366371154785156 4:0.03946126624941826 5:0.03859103098511696 11:0.03782728314399719 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,6:0.09365853667259216 3:0.09159869700670242 12:0.09135046601295471 7:0.09073351323604584 9:0.09027889370918274 8:0.08986716717481613 2:0.08615121245384216 10:0.07621301710605621 1:0.07203289121389389 0:0.07187797874212265 4:0.049877963960170746 5:0.048699527978897095 11:0.047660138458013535 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,6:0.0973447784781456 9:0.09732183814048767 8:0.09695693850517273 2:0.092987559735775 3:0.0895853191614151 12:0.08898647874593735 7:0.0875687450170517 10:0.08025160431861877 0:0.07446932792663574 1:0.05891749635338783 4:0.046533871442079544 5:0.04514515772461891 11:0.04393089935183525 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.10138721764087677 5:0.10051335394382477 4:0.09954958409070969 0:0.08489879965782166 10:0.08237037062644958 2:0.07624328136444092 8:0.07339014858007431 9:0.07301826030015945 6:0.0674523115158081 3:0.06302599608898163 12:0.06278251856565475 7:0.06222791597247124 1:0.05314023420214653 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,3:0.09538707137107849 12:0.09538549184799194 7:0.09533332288265228 6:0.09334224462509155 9:0.08660408854484558 8:0.08605217933654785 1:0.08435210585594177 2:0.08160281181335449 10:0.07164551317691803 0:0.06766913831233978 4:0.04851830378174782 5:0.04750240221619606 11:0.04660532996058464 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,7:0.08330021798610687 12:0.08319944143295288 3:0.0831519365310669 1:0.0831327959895134 6:0.0819738358259201 9:0.07981415092945099 8:0.07965029776096344 2:0.07834099233150482 10:0.07531926780939102 0:0.07402535527944565 4:0.06649894267320633 5:0.06601481884717941 11:0.06557794660329819 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.0927375853061676 5:0.09226834774017334 4:0.09174569696187973 0:0.0830901488661766 10:0.08145221322774887 2:0.07729806751012802 8:0.07527172565460205 9:0.07500316947698593 6:0.07085482776165009 3:0.06737609952688217 12:0.06717990338802338 7:0.0667310357093811 1:0.058991190046072006 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.07945311814546585 7:0.07921144366264343 12:0.07916693389415741 3:0.07914651930332184 6:0.07868964225053787 9:0.07791821658611298 8:0.07786066085100174 2:0.07740326970815659 10:0.0763501524925232 0:0.07589521259069443 4:0.07314722239971161 5:0.07296257466077805 11:0.07279502600431442 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08730452507734299 5:0.08707612007856369 4:0.08681667596101761 0:0.08182776719331741 10:0.08075238019227982 2:0.0778682678937912 8:0.07638642191886902 9:0.07618655264377594 6:0.07299748808145523 3:0.07018494606018066 12:0.07002266496419907 7:0.06964991986751556 1:0.062926284968853 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.08195767551660538 7:0.08105822652578354 12:0.08095768839120865 3:0.08091224730014801 6:0.07996078580617905 9:0.07849067449569702 8:0.07838462293148041 2:0.07755198329687119 10:0.07568871229887009 0:0.0749027356505394 4:0.0703328549861908 5:0.07003539800643921 11:0.06976638734340668 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,7:0.08133217692375183 12:0.08132291585206985 3:0.08131563663482666 6:0.0808677226305008 1:0.07977378368377686 9:0.07958641648292542 8:0.0794784277677536 2:0.07858318090438843 10:0.07635530084371567 0:0.07534992694854736 4:0.06908747553825378 5:0.06866499781608582 11:0.06828203797340393 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.15808726847171783 7:0.11745456606149673 12:0.11467301845550537 3:0.1134641245007515 6:0.09329952299594879 9:0.07355713099241257 8:0.07244855910539627 2:0.06471133977174759 10:0.05186976492404938 0:0.04772007837891579 4:0.03161024674773216 5:0.030873876065015793 11:0.030230507254600525 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,7:0.1307791918516159 12:0.1284962296485901 3:0.1274338811635971 1:0.1218259409070015 6:0.10485836118459702 9:0.07799258083105087 8:0.07645189762115479 2:0.0657849907875061 10:0.048825670033693314 0:0.043645523488521576 4:0.02536068856716156 5:0.024601347744464874 11:0.023943699896335602 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,6:0.10925695300102234 3:0.10596650838851929 12:0.10540970414876938 7:0.10400564968585968 9:0.09782646596431732 8:0.09669151157140732 2:0.08740361034870148 10:0.06779996305704117 1:0.06613947451114655 0:0.06080896034836769 4:0.033984556794166565 5:0.032845813781023026 11:0.031860820949077606 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.1562836468219757 7:0.13219274580478668 12:0.1284993439912796 3:0.12686972320079803 6:0.09865900129079819 9:0.07163766026496887 8:0.07018620520830154 2:0.060306910425424576 10:0.04499964788556099 0:0.040372058749198914 4:0.023987693712115288 5:0.023300597444176674 11:0.022704757750034332 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,8:0.09538847208023071 9:0.0952528566122055 2:0.0952182337641716 10:0.0888388529419899 6:0.08877526968717575 0:0.08460868149995804 3:0.07873567193746567 12:0.07810095697641373 7:0.07663330435752869 4:0.05718783289194107 5:0.055590078234672546 11:0.054178636521101 1:0.05149116739630699 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,2:0.13879819214344025 8:0.12904766201972961 9:0.1269093006849289 10:0.11814922094345093 0:0.10177012532949448 6:0.08554386347532272 3:0.056852683424949646 12:0.05556077882647514 7:0.05272843688726425 4:0.039135128259658813 5:0.03703662380576134 11:0.035269275307655334 1:0.023198701441287994 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.25098463892936707 7:0.13085569441318512 12:0.12477662414312363 3:0.12221433222293854 6:0.08557670563459396 9:0.05837787687778473 8:0.05704856663942337 2:0.04826781153678894 10:0.03541598841547966 0:0.03167187049984932 4:0.01877913996577263 5:0.01824629120528698 11:0.01778445579111576 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,3:0.1840674877166748 12:0.1825408786535263 7:0.17743955552577972 6:0.144212543964386 9:0.07034701853990555 8:0.06717928498983383 2:0.04832155257463455 1:0.04785875231027603 10:0.027245931327342987 0:0.022451400756835938 4:0.009831526316702366 5:0.009424912743270397 11:0.009079149924218655 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.16668502986431122 7:0.14996568858623505 12:0.14406783878803253 3:0.14147892594337463 6:0.09923667460680008 9:0.06465711444616318 8:0.06296806782484055 2:0.051913417875766754 10:0.03625565022230148 0:0.03186016529798508 4:0.017506582662463188 5:0.016944749280810356 11:0.016460102051496506 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,7:0.1812276393175125 12:0.17621678113937378 3:0.17365796864032745 6:0.11467721313238144 1:0.0925384908914566 9:0.06345488876104355 8:0.061191126704216 2:0.04711270332336426 10:0.029509376734495163 0:0.025079956278204918 4:0.012209651991724968 5:0.011756147257983685 11:0.011368044652044773 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,12:0.12062562257051468 3:0.12058116495609283 7:0.12051810324192047 6:0.11157192289829254 9:0.08920837193727493 8:0.08766187727451324 1:0.08491390943527222 2:0.07634791731834412 10:0.056671179831027985 0:0.050396375358104706 4:0.02804270014166832 5:0.027126340195536613 11:0.02633451484143734 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.09118743240833282 5:0.0909312441945076 4:0.09063195437192917 0:0.08395982533693314 10:0.08241493999958038 2:0.07822290062904358 8:0.07606697082519531 9:0.0757773369550705 6:0.0712440088391304 3:0.06741257756948471 12:0.06719683110713959 7:0.06670353561639786 1:0.05825045332312584 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.09016988426446915 5:0.09015434980392456 4:0.09010811150074005 0:0.0855492502450943 10:0.08403196930885315 2:0.07953871786594391 8:0.07708780467510223 9:0.07675358653068542 6:0.07141708582639694 3:0.06682238727807999 12:0.06656264513731003 7:0.06596855074167252 1:0.05583566427230835 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,7:0.1418067216873169 12:0.1380244344472885 1:0.13790050148963928 3:0.13630931079387665 6:0.10407393425703049 9:0.07210277020931244 8:0.07041613757610321 2:0.05909349396824837 10:0.042231712490320206 0:0.03733156993985176 4:0.020864050835371017 5:0.02020658738911152 11:0.019638776779174805 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.20509734749794006 7:0.11339851468801498 12:0.10991635918617249 3:0.10844020545482635 6:0.08630529046058655 9:0.06751924008131027 8:0.06651472300291061 2:0.05959547311067581 10:0.04834647849202156 0:0.04474150761961937 4:0.03066706284880638 5:0.0300145260989666 11:0.029443271458148956 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.09208839386701584 5:0.0917154848575592 4:0.0912923738360405 0:0.08342157304286957 10:0.08180509507656097 2:0.07759632915258408 8:0.07550371438264847 9:0.07522539794445038 6:0.07093757390975952 3:0.06739132106304169 12:0.06719329953193665 7:0.06674114614725113 1:0.05908828601241112 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,4:0.08305580168962479 0:0.08299700170755386 5:0.08286962658166885 11:0.08268306404352188 10:0.08236713707447052 2:0.08001505583524704 8:0.07851811498403549 9:0.07830480486154556 6:0.07465135306119919 3:0.07118319720029831 12:0.07097917050123215 7:0.07050944119691849 1:0.061866242438554764 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.2457219809293747 7:0.11441496759653091 12:0.11017801612615585 3:0.10839713364839554 6:0.08274194598197937 9:0.06244266405701637 8:0.06139471009373665 2:0.054280225187540054 10:0.043098337948322296 0:0.03961453214287758 4:0.026472216472029686 5:0.025880157947540283 11:0.025363100692629814 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.23249571025371552 7:0.118931844830513 12:0.11452368646860123 3:0.11266151070594788 6:0.08536200225353241 9:0.06343209743499756 8:0.06229972839355469 2:0.054627664387226105 10:0.04266137629747391 0:0.038967616856098175 4:0.025259530171751976 5:0.024652991443872452 11:0.024124234914779663 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,6:0.11387120187282562 3:0.10422114282846451 9:0.10414201021194458 12:0.1032651737332344 8:0.1028856486082077 7:0.10096149146556854 2:0.09219967573881149 10:0.06914621591567993 0:0.06108774617314339 1:0.0558885894715786 4:0.03189187869429588 5:0.030722741037607193 11:0.029716501012444496 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.1459110975265503 7:0.10244257003068924 12:0.10055454075336456 3:0.09974554926156998 6:0.08689169585704803 9:0.07459850609302521 8:0.07389460504055023 2:0.06889260560274124 10:0.060094788670539856 0:0.05706566199660301 4:0.04394621029496193 5:0.043276771903038025 11:0.042685385793447495 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.13823316991329193 7:0.09980903565883636 12:0.09814503788948059 3:0.09743189066648483 6:0.0860723927617073 9:0.07511317729949951 8:0.07448199391365051 2:0.06998386979103088 10:0.0620092898607254 0:0.05924195051193237 4:0.047096941620111465 5:0.0464685782790184 11:0.04591267183423042 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.1444724202156067 7:0.10119733214378357 12:0.09936941415071487 3:0.09858722984790802 6:0.08622919023036957 9:0.07449346780776978 8:0.0738232433795929 2:0.06906497478485107 10:0.060707345604896545 0:0.057830773293972015 4:0.04535529389977455 5:0.04471679776906967 11:0.044152528047561646 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.11896800994873047 5:0.11748996376991272 4:0.1158391460776329 0:0.08950261771678925 10:0.08497250080108643 2:0.07431101053953171 8:0.06954744458198547 9:0.06893770396709442 6:0.06015647575259209 3:0.05366428941488266 12:0.053320251405239105 7:0.05254167318344116 1:0.04074891656637192 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.13268668949604034 7:0.098466657102108 12:0.09695032984018326 3:0.09629953652620316 6:0.08585601300001144 9:0.0756392851471901 8:0.07504639774560928 2:0.0708051398396492 10:0.0632140189409256 0:0.06055755913257599 4:0.04875331372022629 5:0.048135917633771896 11:0.047589149326086044 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.10298366099596024 5:0.10217452049255371 4:0.10127149522304535 0:0.08634462207555771 10:0.08358140289783478 2:0.07672648131847382 8:0.07347584515810013 9:0.07305027544498444 6:0.06665141135454178 3:0.061552491039037704 12:0.06127258390188217 7:0.06063533574342728 1:0.050279874354600906 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.12139322608709335 7:0.09586525708436966 12:0.09465116262435913 3:0.0941278412938118 6:0.08553601056337357 9:0.07676047086715698 8:0.07623989880084991 2:0.0724809318780899 10:0.06560208648443222 0:0.06314949691295624 4:0.051973018795251846 5:0.051375456154346466 11:0.050845157355070114 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.0982702448964119 5:0.09770835191011429 4:0.09707410633563995 0:0.08565068244934082 10:0.08336794376373291 2:0.07751691341400146 8:0.07465609908103943 9:0.07427775114774704 6:0.06848710775375366 3:0.06374470889568329 12:0.06348121166229248 7:0.06288008391857147 1:0.0528847835958004 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.14409200847148895 7:0.10115451365709305 12:0.09933561831712723 3:0.09855719655752182 6:0.08624938875436783 9:0.07454561442136765 8:0.07387679070234299 2:0.06912621855735779 10:0.06077341362833977 0:0.05789651721715927 4:0.045412007719278336 5:0.044772811233997345 11:0.04420790076255798 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08752051740884781 5:0.08721087127923965 4:0.08686694502830505 0:0.0812167301774025 10:0.0801391527056694 2:0.0773683711886406 8:0.07599253952503204 9:0.07580892741680145 6:0.07293201982975006 3:0.07045385241508484 12:0.0703122615814209 7:0.06998755037784576 1:0.06419026106595993 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.14897234737873077 7:0.10223811864852905 12:0.10029026120901108 3:0.09945747256278992 6:0.08635935932397842 9:0.07403770089149475 8:0.07333790510892868 2:0.06838292628526688 10:0.0597405731678009 0:0.05678495392203331 4:0.04408564418554306 5:0.04344100132584572 11:0.04287173971533775 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.15104570984840393 7:0.10272665321826935 12:0.10072188824415207 3:0.09986507892608643 6:0.08641528338193893 9:0.07381530851125717 8:0.07310158759355545 2:0.06805477291345596 10:0.059283286333084106 0:0.05629342794418335 4:0.04351275786757469 5:0.04286707565188408 11:0.04229716956615448 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.14306515455245972 7:0.10100024193525314 12:0.09920548647642136 3:0.09843709319829941 6:0.08626334369182587 9:0.07464546710252762 8:0.07398054748773575 2:0.06925622373819351 10:0.060945283621549606 0:0.058081746101379395 4:0.04565177857875824 5:0.04501514509320259 11:0.044452495872974396 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.1880110800266266 7:0.10828729718923569 12:0.10539999604225159 3:0.10417579114437103 6:0.0857134535908699 9:0.06966420263051987 8:0.06879007816314697 2:0.06271365284919739 10:0.0525844506919384 0:0.04925697296857834 4:0.03575851768255234 5:0.0351080559194088 11:0.034536462277173996 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08432996273040771 5:0.08412376791238785 4:0.08389471471309662 0:0.08008947223424911 10:0.07934840768575668 2:0.0774122104048729 8:0.07643244415521622 9:0.07630067318677902 6:0.07419943064451218 3:0.07232934236526489 12:0.07222075015306473 7:0.07197099924087524 1:0.06734782457351685 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08315238356590271 5:0.08297554403543472 4:0.0827794298529625 0:0.07956159859895706 10:0.07894078642129898 2:0.07732359319925308 8:0.07650665193796158 9:0.07639680057764053 6:0.07464457303285599 3:0.07308070361614227 12:0.07298965752124786 7:0.07278013229370117 1:0.06886813044548035 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.20896896719932556 7:0.11485616862773895 12:0.11122807115316391 3:0.10969007760286331 6:0.0866321548819542 9:0.06709442287683487 8:0.06605164706707001 2:0.05887673422694206 10:0.04725782200694084 0:0.04355279356241226 4:0.029227543622255325 5:0.028569554910063744 11:0.027994021773338318 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.15112847089767456 7:0.10312071442604065 12:0.10111010819673538 3:0.10025034844875336 6:0.08672358840703964 9:0.0739930272102356 8:0.07326949387788773 2:0.06814385205507278 10:0.05919111147522926 0:0.056126318871974945 4:0.04295605421066284 5:0.04228825867176056 11:0.041698653250932693 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08923431485891342 5:0.08882667124271393 4:0.08837688714265823 0:0.08140253275632858 10:0.08015126734972 2:0.07702737301588058 8:0.07552040368318558 9:0.075321264564991 6:0.07225651293992996 3:0.06969001889228821 12:0.06954514980316162 7:0.0692136287689209 1:0.06343397498130798 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.09674455970525742 5:0.09604626893997192 4:0.0952768474817276 0:0.08358069509267807 10:0.08154548704624176 2:0.07656992226839066 8:0.07422792166471481 9:0.07392141222953796 6:0.06929575651884079 3:0.06556091457605362 12:0.06535394489765167 7:0.0648818388581276 1:0.05699442699551582 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.14261046051979065 7:0.10085070878267288 12:0.0990685299038887 3:0.09830548614263535 6:0.08621473610401154 9:0.07467573136091232 8:0.07401528209447861 2:0.0693216547369957 10:0.06105959415435791 0:0.05821119248867035 4:0.04583228379487991 5:0.04519764333963394 11:0.04463670030236244 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.12857094407081604 7:0.09733662754297256 12:0.0959334596991539 3:0.09533066302537918 6:0.0856090560555458 9:0.07600094377994537 8:0.07544001191854477 2:0.07141603529453278 10:0.06416010111570358 0:0.061603203415870667 4:0.050116803497076035 5:0.04951002448797226 11:0.04897211492061615 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.13651379942893982 7:0.09944644570350647 12:0.09782882034778595 3:0.09713521599769592 6:0.08605870604515076 9:0.07532086968421936 8:0.07470061630010605 2:0.07027256488800049 10:0.06238623708486557 0:0.059638455510139465 4:0.04750625044107437 5:0.04687526822090149 11:0.046316757798194885 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.1271807998418808 7:0.09698043763637543 12:0.09561299532651901 3:0.09502524882555008 6:0.08552350848913193 9:0.07609476149082184 8:0.0755433514714241 2:0.07158613950014114 10:0.06444530189037323 0:0.061927247792482376 4:0.05060289800167084 5:0.05000409111380577 11:0.04947321489453316 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.14899884164333344 5:0.1448596715927124 4:0.14042101800441742 0:0.08751297742128372 10:0.0807054340839386 2:0.06635700166225433 8:0.06057930737733841 9:0.059864189475774765 6:0.05011501535773277 3:0.04349445924162865 12:0.04315606504678726 7:0.04239467903971672 1:0.031541354954242706 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,11:0.08636243641376495 5:0.08618534356355667 4:0.08598136156797409 0:0.08169346302747726 10:0.08071521669626236 2:0.07802918553352356 8:0.07662247121334076 9:0.07643171399831772 6:0.0733526274561882 3:0.0706038773059845 12:0.07044511288404465 7:0.0700804591178894 1:0.06349672377109528 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.16457273066043854 7:0.10606472194194794 12:0.10368438065052032 3:0.10266896337270737 6:0.08690010011196136 9:0.07246527820825577 8:0.07165881991386414 2:0.06599270552396774 10:0.056306540966033936 0:0.05305691808462143 4:0.039516717195510864 5:0.038849689066410065 11:0.038262441754341125 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.1579567790031433 7:0.10396283864974976 12:0.10178609192371368 3:0.10085739195346832 6:0.08640731871128082 9:0.07308794558048248 8:0.07233960181474686 2:0.06706512719392776 10:0.05796804651618004 0:0.05488823354244232 4:0.04185352474451065 5:0.04120118170976639 11:0.0406259223818779 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.13423265516757965 7:0.09890017658472061 12:0.09733972698450089 3:0.09667016565799713 6:0.08594236522912979 9:0.07548346370458603 8:0.07487788051366806 2:0.07055243849754333 10:0.06284096091985703 0:0.06015166640281677 4:0.04826446995139122 5:0.04764581099152565 11:0.04709820821881294 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,1:0.15863418579101562 7:0.10434982180595398 12:0.1021433025598526 3:0.10120159387588501 6:0.08653238415718079 9:0.07300696521997452 8:0.07224773615598679 2:0.0669015422463417 10:0.0577070377767086 0:0.054602716118097305 4:0.04151751101016998 5:0.040865134447813034 11:0.040290068835020065 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,0:0.08020684123039246 10:0.08006750047206879 2:0.07921267300844193 4:0.07899729162454605 5:0.07881622761487961 11:0.07864299416542053 8:0.07854478806257248 9:0.07844436168670654 6:0.07652769237756729 3:0.07442950457334518 12:0.07429905980825424 7:0.07399590313434601 1:0.06781516969203949 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
12,0:0.08502931892871857 10:0.08467330783605576 2:0.08238713443279266 4:0.08141366392374039 5:0.0809069275856018 8:0.08062411099672318 11:0.0804261639714241 9:0.08036220073699951 6:0.07557152211666107 3:0.07073137164115906 12:0.07044284045696259 7:0.06977766007184982 1:0.05765377730131149 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0 0:0.0
